,organisation,topic_type,module,topic,lang,channel,link,title,desc,duration,likes,comments,chan_metrics
435,Python,advanced,Modules and Libraries,Standard Libraries,english,codebasics,https://www.youtube.com/watch?v=P1uHDPpe_04,Build language translator with 3 lines of python code,In just 3 lines of python code you can translate a statement from one language to another. I will show you how in this video.,0,Likes not available,Comments not available,na
436,Python,advanced,Modules and Libraries,Standard Libraries,english,tech authority,https://www.youtube.com/watch?v=GTAMWVb3DkE,Python Programming Language Interview Questions and Answers – Part 1 | Python for Beginners Course,Python Programming Language Interview Questions and Answers – Part 1 | Python for Beginners Course | Python Interview ...,0,Likes not available,Comments not available,na
437,Python,advanced,Modules and Libraries,Standard Libraries,english,Bro Code,https://www.youtube.com/watch?v=DB9Cq6TSTuQ,Python user input ⌨️,"Python user input tutorial #python #user #input name = input(""What is your name?: "") age = int(input(""How old are you?: "")) height ...",0,Likes not available,Comments not available,na
438,Python,advanced,Modules and Libraries,Standard Libraries,english,CodeWithHarry,https://www.youtube.com/watch?v=gTj2OWd5YnM,Python vs JavaScript: Which one to Learn in 2023? (For Jobs),Claim Free Student License for Pycharm Pro: https://jb.gg/Free_Student_License Download PyCharm: ...,0,Likes not available,Comments not available,na
439,Python,advanced,Modules and Libraries,Standard Libraries,english,CodeWithHarry,https://www.youtube.com/watch?v=f00Kxt-PFYA,"Choosing the Right Python Web Framework: Django, Flask, or FastAPI?","Are you a Python developer looking to build web applications, but not sure which framework to choose? In this video, we'll explore ...",0,Likes not available,Comments not available,na
440,Python,advanced,Modules and Libraries,Standard Libraries,english,The Comparison Channel,https://www.youtube.com/watch?v=Rldzskbnjgo,ARRAYS in Python - Start Here!,"So, what is an array? Well, it's a data structure that stores a collection of items, typically in a contiguous block of memory.",0,Likes not available,Comments not available,na
441,Python,advanced,Modules and Libraries,Standard Libraries,english,CodeWithHarry,https://www.youtube.com/watch?v=-KsfUaQEY9Y,Inheritance in Python | Python Tutorial - Day #61,Access the Playlist: https://www.youtube.com/playlist?list=PLu0W_9lII9agwh1XjRt242xIpHhPT2llg Link to the Repl: ...,0,Likes not available,Comments not available,na
442,Python,advanced,Modules and Libraries,Standard Libraries,english,CODING BY AVNEET,https://www.youtube.com/watch?v=p6BzUFypEcA,What is Python? | Introduction To Python Language For Beginners,"Python is an interpreted, high-level and general-purpose programming language. Python's design philosophy emphasizes code ...",0,Likes not available,Comments not available,na
443,Python,advanced,Modules and Libraries,Standard Libraries,english,WsCube Tech! ENGLISH,https://www.youtube.com/watch?v=8t5Ibc9Mzq8,Python Program to Find The Square Root (English) | Tutorial for Beginners,"In this video, learn Python Program to Find The Square Root (English) | Tutorial for Beginners. Find all the videos of the PYTHON ...",0,Likes not available,Comments not available,na
444,Python,advanced,Modules and Libraries,Standard Libraries,english,Ben Eater,https://www.youtube.com/watch?v=yOyaJXpAYZQ,Comparing C to machine language,"In this video, I compare a simple C program with the compiled machine code of that program. Support me on Patreon: ...",0,Likes not available,Comments not available,na
445,Python,advanced,Modules and Libraries,Standard Libraries,english,Spoken-Tutorial IIT Bombay,https://www.youtube.com/watch?v=qzPArYcEIY8,Using python modules - Telugu,,0,Likes not available,Comments not available,na
446,Python,advanced,Modules and Libraries,Standard Libraries,english,Fabio Musanni - Programming Channel,https://www.youtube.com/watch?v=jtM9RLAENVE,Unit Converter in Python | Unit Conversion with Python,Support me and get exclusive perks: https://www.patreon.com/FabioMusanni ⬇️ Coursera Professional Certificates (Affiliate ...,0,Likes not available,Comments not available,na
447,Python,advanced,Modules and Libraries,Standard Libraries,english,AllTech,https://www.youtube.com/watch?v=4DrCIVS5U3Y,Image to Text with Python - pytesseract 💥 👍 2022,"Support this channel, become a member: https://www.youtube.com/channel/UCBGENnRMZ3chHn_9gkcrFuA/join Udemy ...",0,Likes not available,Comments not available,na
448,Python,advanced,Modules and Libraries,Standard Libraries,english,iTanny,https://www.youtube.com/watch?v=iZ44MR9o0ao,Python Features &amp; Uses || Python Tutorial #2,"This is the 2nd Tutorial on Python. In this video, we will learn about Python Features and Uses.",0,Likes not available,Comments not available,na
449,Python,advanced,Modules and Libraries,Standard Libraries,english,DoxaTech,https://www.youtube.com/watch?v=3VmNuqfavF4,Pycharm Tutorial #1 - Create New Project and Python File In Pycharm + Setup for Beginners,"In this PyCharm Tutorial, you will learn how to create a new project and python file in pycharm and basic setup for beginners.",0,Likes not available,Comments not available,na
450,Python,advanced,Modules and Libraries,Standard Libraries,english,MrExcel.com,https://www.youtube.com/watch?v=KIhDQDtvZPg,Python In Excel - Getting Started - 2614,"Microsoft Excel Tutorial - Using Python in Excel. Today, August 22, 2023, Microsoft will release a preview of Python in Excel.",0,Likes not available,Comments not available,na
451,Data Science,basic,Data Manipulation,NumPy,english,Sundas Khalid,https://www.youtube.com/watch?v=CKsuUIBW6iU,Why You Should Become a Data Analyst and NOT a Data Scientist,"Intro to Python eBook (free) https://clickhubspot.com/rbi In this video, we are discussing 3 reasons why should consider a role ...",0,Likes not available,Comments not available,na
452,Data Science,basic,Data Manipulation,NumPy,english,WsCube Tech! ENGLISH,https://www.youtube.com/watch?v=xdrSW-gFsic,What is NUMPY || Full Introduction || Numpy Tutorials 2023 😍,"In this video, learn What is NUMPY || Full Introduction || Numpy Tutorials 2023 . Find all the videos of the NUMPY Mastery ...",0,Likes not available,Comments not available,na
453,Data Science,basic,Data Manipulation,NumPy,english,WsCube Tech! ENGLISH,https://www.youtube.com/watch?v=0ofeBeyJ0pg,Iterating NumPy Arrays - Learn Numpy Iteration Function | Python Numpy Tutorials - In English,"In this video, learn Iterating NumPy Arrays - Learn Numpy Iteration Function | Python Numpy Tutorials - In English. Find all the ...",0,Likes not available,Comments not available,na
454,Data Science,basic,Data Manipulation,NumPy,english,Power Couple,https://www.youtube.com/watch?v=AI1eKN1Eldg,FASTEST Way to Learn Data Science and ACTUALLY Get a Job,Becoming a Data Scientist requires mastering many different skills. In this video we will cover: 1. How to become a Data Scientist ...,0,Likes not available,Comments not available,na
455,Data Science,basic,Data Manipulation,NumPy,english,WsCube Tech,https://www.youtube.com/watch?v=iCEjTr5v46U,Top 8 Python Libraries for Data Science for 2023 - You Must Know! 🔥,In This Video Learn The Top 8 Python Libraries for Data Science for 2023 - You Must Know! Python Full Tutorial for ...,0,Likes not available,Comments not available,na
456,Data Science,basic,Data Manipulation,NumPy,english,WsCube Tech! ENGLISH,https://www.youtube.com/watch?v=68aA0VCT_XY,NumPy Insert and Delete Arrays Functions - complete Numpy Tutorial 2023,"In this video, learn NumPy Insert and Delete Arrays Functions - complete Numpy Tutorial 2023. Find all the videos of the NUMPY ...",0,Likes not available,Comments not available,na
457,Data Science,basic,Data Manipulation,NumPy,english,Rishabh Mishra,https://www.youtube.com/watch?v=AyMBPxxQRtA,How I Learned Python in 30 Days? Best Python Course,"In this video I have shared the complete roadmap as how i had learnt Python from zero, what course and resources i had used, ...",0,Likes not available,Comments not available,na
458,Data Science,basic,Data Manipulation,NumPy,english,WsCube Tech! ENGLISH,https://www.youtube.com/watch?v=7wZMDSaVqS0,Arithmetic Operations with NumPy Arrays | NumPy Python Tutorials - In English,"In this video, learn Arithmetic Operations with NumPy Arrays | NumPy Python Tutorials - In English. Find all the videos of the ...",0,Likes not available,Comments not available,na
459,Data Science,basic,Data Manipulation,NumPy,english,Stefanovic,https://www.youtube.com/watch?v=AYWLZ1lES6g,FASTEST Way to Become a Data Analyst and ACTUALLY Get a Job,"Today, I'll share how to learn Data Analysis fast and how to get your first full-time Data Analyst job - step by step. As a self taught ...",0,Likes not available,Comments not available,na
460,Data Science,basic,Data Manipulation,NumPy,english,The Morpheus Tutorials,https://www.youtube.com/watch?v=kxpGn6DQVB4,Numpy Tutorial #7 - Slicen und Indexierung (Python für Data Science),Playlist: https://www.youtube.com/playlist?list=PLNmsVeXQZj7o46LI06XkxAqcg4Ucm7pwn Github: ...,0,Likes not available,Comments not available,na
461,Data Science,basic,Data Manipulation,NumPy,english,Dr Codie,https://www.youtube.com/watch?v=5Y9KABZzOIY,Data Structures | Data Science | 2 | Simple Python Tutorials,This video is the second of two videos that detail the data structures used in data science. This video covers why the numpy array ...,0,Likes not available,Comments not available,na
462,Data Science,basic,Data Manipulation,NumPy,english,Sundas Khalid,https://www.youtube.com/watch?v=ID8QnPZU1mc,How to Become a Data Analyst in 2023?,Create your portfolio website on Hostinger https://hostinger.com/sundaskhalid 10% off coupon code: SundasKhalid In today's ...,0,Likes not available,Comments not available,na
463,Data Science,basic,Data Manipulation,NumPy,english,Tirendaz AI,https://www.youtube.com/watch?v=Yiok2hw_sAo,TOP 10 PYTHON LIBRARIES FOR DATA SCIENCE | Machine Learning &amp; Deep Learning 2022,Data Science Python Libraries Machine Learning Tutorial Deep Learning Numpy Pandas Matplotlib Seaborn Scikit-Learn SciPy ...,0,Likes not available,Comments not available,na
464,Data Science,basic,Data Manipulation,NumPy,english,Zeeshan Usmani,https://www.youtube.com/watch?v=p-WRlrfu2J8,How to Learn Python | پائتھن کیسے سیکھیں؟,How to Learn Python | پائتھن کیسے سیکھیں؟ Talk to Me: https://mentoga.com/Booking/Zeeshan-ul-hassan-Usmani-3261 1.,0,Likes not available,Comments not available,na
465,Data Science,basic,Data Manipulation,NumPy,english,WsCube Tech,https://www.youtube.com/watch?v=w0eeQ0Tgk7E,"Data Analyst vs Data Scientist - What&#39;s the Difference? | Role, Skills, Salary &amp; Demand","In this video, learn about Data Analyst vs Data Scientist - What's the Difference? | Role, Skills, Salary & Demand Data Analysts ...",0,Likes not available,Comments not available,na
466,Data Science,basic,Data Manipulation,NumPy,english,WsCube Tech! ENGLISH,https://www.youtube.com/watch?v=GapGoR-KDNg,"Explain Numpy Functions - Shuffle, Unique, Resize, and Ravel - with Example | NumPy Tutorials 2023","In this video, learn to Explain Numpy Functions - Shuffle, Unique, Resize, and Ravel - with Example | NumPy Tutorials 2023.",0,Likes not available,Comments not available,na
467,Data Science,basic,Data Manipulation,NumPy,english,codebasics,https://www.youtube.com/watch?v=957fQCm5aDo,Data Science Projects For Resume | Machine Learning Projects With Source Code,5 Essential end to end data science projects for a data scientist resume. 3 of these projects are machine learning projects and 2 of ...,0,Likes not available,Comments not available,na
